sentence_good,sentence_bad,field,linguistics_term,UID,pair_id,Group,config,trial_type
Marie doesn't take these axes.,Marie take doesn't these axes.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,883,p45,determiner_noun_agreement_irregular_1,filler
Tracy does not ever whisper.,Tracy does really ever whisper.,semantics,npi_licensing,sentential_negation_npi_licensor_present,737,p45,sentential_negation_npi_licensor_present,target
A waitress that couldn't bring many birds has escaped.,A many that has waitress birds couldn't bring escaped.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,883,p45,distractor_agreement_relative_clause,filler
The women clash.,The woman clash.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,521,p45,irregular_plural_subject_verb_agreement_2,target
Those actors have not ever competed.,Those actors have really ever competed.,semantics,npi_licensing,sentential_negation_npi_licensor_present,521,p45,sentential_negation_npi_licensor_present,target
Most dancers haven't forgotten this essay.,Most this forgotten haven't dancers essay.,morphology,determiner_noun_agreement,determiner_noun_agreement_1,521,p45,determiner_noun_agreement_1,filler
Matt hadn't revealed these popular reports.,Matt hadn't revealed this popular reports.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,521,p45,determiner_noun_agreement_with_adj_2,target
That guest forgot every student that the student does embarrass that hadn't exited many closets.,That guest forgot what every student that the student does embarrass hadn't exited many closets.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,521,p45,wh_questions_subject_gap_long_distance,target
Waitresses that can't disturb Danielle shout.,Waitresses disturb that can't Danielle shout.,morphology,subject_verb_agreement,distractor_agreement_relative_clause,521,p45,distractor_agreement_relative_clause,filler
Beverly discovered this ox.,Beverly this discovered ox.,morphology,determiner_noun_agreement,determiner_noun_agreement_irregular_1,521,p45,determiner_noun_agreement_irregular_1,filler
Only Tina had ever appeared to protest.,Even Tina had ever appeared to protest.,semantics,npi_licensing,only_npi_licensor_present,521,p45,only_npi_licensor_present,target
What would that man that hadn't concealed Linda respect?,What would concealed hadn't that Linda that man respect?,syntax,island_effects,complex_NP_island,521,p45,complex_NP_island,filler
Most pedestrians criticize these bad men.,Most pedestrians these criticize bad men.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_irregular_1,521,p45,determiner_noun_agreement_with_adj_irregular_1,filler
The senator is visiting at most seven college campuses.,No senator is visiting at most seven college campuses.,semantics,quantifiers,superlative_quantifiers_2,319,p46,superlative_quantifiers_2,target
Vincent hugs that good pedestrian.,Vincent hugs those good pedestrian.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,319,p46,determiner_noun_agreement_with_adj_2,target
Only Paul ever spurs Regina to read.,Even Paul ever spurs Regina to read.,semantics,npi_licensing,only_npi_licensor_present,319,p46,only_npi_licensor_present,target
Beverly hasn't forgotten every doctor that a driver isn't escaping from that will confuse those teachers.,Beverly hasn't forgotten who every doctor that a driver isn't escaping from will confuse those teachers.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,319,p46,wh_questions_subject_gap_long_distance,target
The people are seeing.,The person are seeing.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,319,p46,irregular_plural_subject_verb_agreement_2,target
Elizabeth loves those important drivers.,Elizabeth loves that important drivers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,761,p46,determiner_noun_agreement_with_adj_2,target
Only these associations ever conferred.,Even these associations ever conferred.,semantics,npi_licensing,only_npi_licensor_present,761,p46,only_npi_licensor_present,target
The child has most pictures.,The children has most pictures.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,761,p46,irregular_plural_subject_verb_agreement_2,target
This actor had climbed down at most nine steps.,No actor had climbed down at most nine steps.,semantics,quantifiers,superlative_quantifiers_2,761,p46,superlative_quantifiers_2,target
Ruth had questioned a library that this horse aggravates that works with every offspring.,Ruth had questioned who a library that this horse aggravates works with every offspring.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,761,p46,wh_questions_subject_gap_long_distance,target
Anne won't drive to this small museum.,Anne won't drive to these small museum.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,883,p46,determiner_noun_agreement_with_adj_2,target
This actor might clean at least four rugs.,No actor might clean at least four rugs.,semantics,quantifiers,superlative_quantifiers_2,883,p46,superlative_quantifiers_2,target
The people appreciate Thomas.,The person appreciate Thomas.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,883,p46,irregular_plural_subject_verb_agreement_2,target
Chad had researched many cafes that Florence admires that have resembled most drawings.,Chad had researched what many cafes that Florence admires have resembled most drawings.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,883,p46,wh_questions_subject_gap_long_distance,target
Only Kristen has ever scared a guy.,Even Kristen has ever scared a guy.,semantics,npi_licensing,only_npi_licensor_present,883,p46,only_npi_licensor_present,target
Galileo is looking like this important sketch.,Galileo is looking like these important sketch.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,280,p46,determiner_noun_agreement_with_adj_2,target
Each teenager is selling at least ten schools.,No teenager is selling at least ten schools.,semantics,quantifiers,superlative_quantifiers_2,280,p46,superlative_quantifiers_2,target
Only Carlos has ever prevented Bill from driving to a high school.,Even Carlos has ever prevented Bill from driving to a high school.,semantics,npi_licensing,only_npi_licensor_present,280,p46,only_npi_licensor_present,target
Those people notice that pie that Monet was admiring that did bother that guy.,Those people notice who that pie that Monet was admiring did bother that guy.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,280,p46,wh_questions_subject_gap_long_distance,target
The person isn't appreciating Homer.,The people isn't appreciating Homer.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,280,p46,irregular_plural_subject_verb_agreement_2,target
Gregory remembered some public park that Steven sold that was looking like the sketch.,Gregory remembered what some public park that Steven sold was looking like the sketch.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,899,p46,wh_questions_subject_gap_long_distance,target
This documentary disagrees with at least six teachers.,No documentary disagrees with at least six teachers.,semantics,quantifiers,superlative_quantifiers_2,899,p46,superlative_quantifiers_2,target
Only the customers ever advise Marcus's senator to investigate Scott.,Even the customers ever advise Marcus's senator to investigate Scott.,semantics,npi_licensing,only_npi_licensor_present,899,p46,only_npi_licensor_present,target
The alumni forget the Lutherans.,The alumnus forget the Lutherans.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,899,p46,irregular_plural_subject_verb_agreement_2,target
Teenagers escape from those yellow libraries.,Teenagers escape from that yellow libraries.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,899,p46,determiner_noun_agreement_with_adj_2,target
Only Harvard University has ever communicated.,Even Harvard University has ever communicated.,semantics,npi_licensing,only_npi_licensor_present,938,p46,only_npi_licensor_present,target
The Lutherans forget that girl that the patients embarrassed that was climbing up a hill.,The Lutherans forget what that girl that the patients embarrassed was climbing up a hill.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,938,p46,wh_questions_subject_gap_long_distance,target
The people climb down a mountain.,The person climb down a mountain.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,938,p46,irregular_plural_subject_verb_agreement_2,target
Eva finds those broken forks.,Eva finds that broken forks.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,938,p46,determiner_noun_agreement_with_adj_2,target
A woman would appreciate at least five high schools.,No woman would appreciate at least five high schools.,semantics,quantifiers,superlative_quantifiers_2,938,p46,superlative_quantifiers_2,target
The senator remembers every offspring that Theresa did conceal that wouldn't disgust that association.,The senator remembers what every offspring that Theresa did conceal wouldn't disgust that association.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,973,p46,wh_questions_subject_gap_long_distance,target
The man remembers the Great Lakes.,The men remembers the Great Lakes.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,973,p46,irregular_plural_subject_verb_agreement_2,target
Every organization had taken at least five cars.,No organization had taken at least five cars.,semantics,quantifiers,superlative_quantifiers_2,973,p46,superlative_quantifiers_2,target
All drivers should love these ill cashiers.,All drivers should love this ill cashiers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,973,p46,determiner_noun_agreement_with_adj_2,target
Only Aaron ever aggravated Kristen.,Even Aaron ever aggravated Kristen.,semantics,npi_licensing,only_npi_licensor_present,973,p46,only_npi_licensor_present,target
The men disagree.,The man disagree.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,636,p46,irregular_plural_subject_verb_agreement_2,target
A teacher hid at least three forks.,No teacher hid at least three forks.,semantics,quantifiers,superlative_quantifiers_2,636,p46,superlative_quantifiers_2,target
Only that documentary ever irritates Michelle.,Even that documentary ever irritates Michelle.,semantics,npi_licensing,only_npi_licensor_present,636,p46,only_npi_licensor_present,target
Ruth will dislike these fast dancers.,Ruth will dislike this fast dancers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,636,p46,determiner_noun_agreement_with_adj_2,target
Erin researches this synopsis that Jessica hasn't forgotten that shouldn't sound like this child.,Erin researches who this synopsis that Jessica hasn't forgotten shouldn't sound like this child.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,636,p46,wh_questions_subject_gap_long_distance,target
Each museum will like at least three cars.,No museum will like at least three cars.,semantics,quantifiers,superlative_quantifiers_2,76,p46,superlative_quantifiers_2,target
The movies disagree with these old children.,The movies disagree with this old children.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,76,p46,determiner_noun_agreement_with_adj_2,target
The man escapes.,The men escapes.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,76,p46,irregular_plural_subject_verb_agreement_2,target
Only Tracy ever exists.,Even Tracy ever exists.,semantics,npi_licensing,only_npi_licensor_present,76,p46,only_npi_licensor_present,target
This girl can forget that dancer that Samuel attacked that might distract those companies.,This girl can forget what that dancer that Samuel attacked might distract those companies.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,76,p46,wh_questions_subject_gap_long_distance,target
Only these students have ever cleaned a lot of pies.,Even these students have ever cleaned a lot of pies.,semantics,npi_licensing,only_npi_licensor_present,811,p46,only_npi_licensor_present,target
Melanie was looking like this green print.,Melanie was looking like these green print.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,811,p46,determiner_noun_agreement_with_adj_2,target
The woman forgets Amanda.,The women forgets Amanda.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,811,p46,irregular_plural_subject_verb_agreement_2,target
Becky has researched a lot of closets that the woman explores that haven't scared some company.,Becky has researched what a lot of closets that the woman explores haven't scared some company.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,811,p46,wh_questions_subject_gap_long_distance,target
Every guy revealed at most seven windows.,No guy revealed at most seven windows.,semantics,quantifiers,superlative_quantifiers_2,811,p46,superlative_quantifiers_2,target
The children have fought.,The child have fought.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,136,p46,irregular_plural_subject_verb_agreement_2,target
Angela knows a lot of students that most sketches look like that hadn't cleaned every skirt.,Angela knows what a lot of students that most sketches look like hadn't cleaned every skirt.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,136,p46,wh_questions_subject_gap_long_distance,target
This doctor has cared for at most nine students.,No doctor has cared for at most nine students.,semantics,quantifiers,superlative_quantifiers_2,136,p46,superlative_quantifiers_2,target
Many students describe these concealed high schools.,Many students describe this concealed high schools.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,136,p46,determiner_noun_agreement_with_adj_2,target
Only those boys ever commanded Karla to distract some cashier.,Even those boys ever commanded Karla to distract some cashier.,semantics,npi_licensing,only_npi_licensor_present,136,p46,only_npi_licensor_present,target
The children wake up.,The child wake up.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,859,p46,irregular_plural_subject_verb_agreement_2,target
Omar wasn't researching this means that Gary thought about that astounded every bank.,Omar wasn't researching what this means that Gary thought about astounded every bank.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,859,p46,wh_questions_subject_gap_long_distance,target
A lady has helped these nice girls.,A lady has helped this nice girls.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,859,p46,determiner_noun_agreement_with_adj_2,target
Only Victoria ever conceals every chair.,Even Victoria ever conceals every chair.,semantics,npi_licensing,only_npi_licensor_present,859,p46,only_npi_licensor_present,target
That woman took at most six sweaters.,No woman took at most six sweaters.,semantics,quantifiers,superlative_quantifiers_2,859,p46,superlative_quantifiers_2,target
Jesus shouldn't take this lost brochure.,Jesus shouldn't take these lost brochure.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,513,p46,determiner_noun_agreement_with_adj_2,target
Only Stacy ever murmured.,Even Stacy ever murmured.,semantics,npi_licensing,only_npi_licensor_present,513,p46,only_npi_licensor_present,target
Melissa thinks about the carriage that Stephen had concealed that has alarmed this woman.,Melissa thinks about who the carriage that Stephen had concealed has alarmed this woman.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,513,p46,wh_questions_subject_gap_long_distance,target
The woman isn't boycotting some college campuses.,The women isn't boycotting some college campuses.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,513,p46,irregular_plural_subject_verb_agreement_2,target
Every association would criticize at most seven high schools.,No association would criticize at most seven high schools.,semantics,quantifiers,superlative_quantifiers_2,513,p46,superlative_quantifiers_2,target
Only Chad could ever scan a lot of books.,Even Chad could ever scan a lot of books.,semantics,npi_licensing,only_npi_licensor_present,626,p46,only_npi_licensor_present,target
That customer was exploring at least four hospitals.,No customer was exploring at least four hospitals.,semantics,quantifiers,superlative_quantifiers_2,626,p46,superlative_quantifiers_2,target
Daniel should discover this public park that these pedestrians arrive at that has astounded these libraries.,Daniel should discover what this public park that these pedestrians arrive at has astounded these libraries.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,626,p46,wh_questions_subject_gap_long_distance,target
The lice look like that picture.,The louse look like that picture.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,626,p46,irregular_plural_subject_verb_agreement_2,target
The library should like this troubled cashier.,The library should like these troubled cashier.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,626,p46,determiner_noun_agreement_with_adj_2,target
The alumni have assembled.,The alumnus have assembled.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,678,p46,irregular_plural_subject_verb_agreement_2,target
Only those ladies ever found Linda.,Even those ladies ever found Linda.,semantics,npi_licensing,only_npi_licensor_present,678,p46,only_npi_licensor_present,target
Every lady saw those apples that Irene took that bore some student.,Every lady saw who those apples that Irene took bore some student.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,678,p46,wh_questions_subject_gap_long_distance,target
That senator messed up at most ten hospitals.,No senator messed up at most ten hospitals.,semantics,quantifiers,superlative_quantifiers_2,678,p46,superlative_quantifiers_2,target
Brian is investigating those bad adults.,Brian is investigating that bad adults.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,678,p46,determiner_noun_agreement_with_adj_2,target
That teenager does return to at most eight guests.,No teenager does return to at most eight guests.,semantics,quantifiers,superlative_quantifiers_2,411,p46,superlative_quantifiers_2,target
Sara remembered all schools that Grace isn't insulting that scared these pedestrians.,Sara remembered who all schools that Grace isn't insulting scared these pedestrians.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,411,p46,wh_questions_subject_gap_long_distance,target
Mark flees from this hard high school.,Mark flees from these hard high school.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,411,p46,determiner_noun_agreement_with_adj_2,target
Only Deanna has ever turned out to confer.,Even Deanna has ever turned out to confer.,semantics,npi_licensing,only_npi_licensor_present,411,p46,only_npi_licensor_present,target
The men are conspiring.,The man are conspiring.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,411,p46,irregular_plural_subject_verb_agreement_2,target
Only the trucks could ever slip.,Even the trucks could ever slip.,semantics,npi_licensing,only_npi_licensor_present,660,p46,only_npi_licensor_present,target
Each boy cared for at least seven waiters.,No boy cared for at least seven waiters.,semantics,quantifiers,superlative_quantifiers_2,660,p46,superlative_quantifiers_2,target
Homer saw the screen that Christopher had revealed that hasn't scared a doctor.,Homer saw who the screen that Christopher had revealed hasn't scared a doctor.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,660,p46,wh_questions_subject_gap_long_distance,target
The ellipses impress some libraries.,The ellipsis impress some libraries.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,660,p46,irregular_plural_subject_verb_agreement_2,target
Valerie hadn't arrived at these old museums.,Valerie hadn't arrived at this old museums.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,660,p46,determiner_noun_agreement_with_adj_2,target
Only ladies ever wave.,Even ladies ever wave.,semantics,npi_licensing,only_npi_licensor_present,740,p46,only_npi_licensor_present,target
Bruce had fired this troubled adult.,Bruce had fired these troubled adult.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,740,p46,determiner_noun_agreement_with_adj_2,target
Carol is thinking about the waitresses that most banks know that run around some public park.,Carol is thinking about what the waitresses that most banks know run around some public park.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,740,p46,wh_questions_subject_gap_long_distance,target
The feet aren't falling.,The foot aren't falling.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,740,p46,irregular_plural_subject_verb_agreement_2,target
That committee was disgusting at least three libraries.,No committee was disgusting at least three libraries.,semantics,quantifiers,superlative_quantifiers_2,740,p46,superlative_quantifiers_2,target
What will Martin learn he has arrived at?,What arrived has will Martin he learn at?,syntax,island_effects,wh_island,883,p46,wh_island,filler
Who is Nina hiring after astounding Rose?,Who Nina after hiring astounding is Rose?,syntax,island_effects,adjunct_island,883,p46,adjunct_island,filler
The analyses weren't concealing Linda.,The analysis weren't concealing Linda.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,737,p46,irregular_plural_subject_verb_agreement_2,target
Each legislature did reference at most three senators.,No legislature did reference at most three senators.,semantics,quantifiers,superlative_quantifiers_2,737,p46,superlative_quantifiers_2,target
Maria hasn't loved those excited boys.,Maria hasn't loved that excited boys.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,737,p46,determiner_noun_agreement_with_adj_2,target
Carrie remembers ladies that Ronald forgets that will scan a lot of pamphlets.,Carrie remembers what ladies that Ronald forgets will scan a lot of pamphlets.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,737,p46,wh_questions_subject_gap_long_distance,target
Ellen did dim lamps.,Ellen dim did lamps.,syntax,argument_structure,causative,883,p46,causative,filler
A lot of fungi aren't disturbing Carl.,A fungi of aren't lot disturbing Carl.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,883,p46,irregular_plural_subject_verb_agreement_1,filler
Only Melissa ever forfeited.,Even Melissa ever forfeited.,semantics,npi_licensing,only_npi_licensor_present,737,p46,only_npi_licensor_present,target
What should Natalie and Connie watch?,What Natalie Connie should and watch?,syntax,island_effects,coordinate_structure_constraint_object_extraction,883,p46,coordinate_structure_constraint_object_extraction,filler
Matt hadn't revealed these popular reports.,Matt hadn't revealed this popular reports.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,521,p46,determiner_noun_agreement_with_adj_2,target
That guest forgot every student that the student does embarrass that hadn't exited many closets.,That guest forgot what every student that the student does embarrass hadn't exited many closets.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,521,p46,wh_questions_subject_gap_long_distance,target
Who are Phillip and Dana curing?,Who are and Phillip Dana curing?,syntax,island_effects,coordinate_structure_constraint_object_extraction,521,p46,coordinate_structure_constraint_object_extraction,filler
Who can't a guest investigate he can't attack?,Who investigate can't can't guest a he attack?,syntax,island_effects,wh_island,521,p46,wh_island,filler
The Clintons break that dish.,The Clintons that break dish.,syntax,argument_structure,causative,521,p46,causative,filler
That person brought at least eight drawings.,No person brought at least eight drawings.,semantics,quantifiers,superlative_quantifiers_2,521,p46,superlative_quantifiers_2,target
The women clash.,The woman clash.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,521,p46,irregular_plural_subject_verb_agreement_2,target
Only Tina had ever appeared to protest.,Even Tina had ever appeared to protest.,semantics,npi_licensing,only_npi_licensor_present,521,p46,only_npi_licensor_present,target
The woman was looking to descend this mountain.,The this descend to was looking woman mountain.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_1,521,p46,irregular_plural_subject_verb_agreement_1,filler
What does Joseph fix without finding most screens?,What does Joseph fix finding without most screens?,syntax,island_effects,adjunct_island,521,p46,adjunct_island,filler
Martin has listened to himself.,Martin has listened to herself.,morphology,anaphor_agreement,anaphor_gender_agreement,319,p47,anaphor_gender_agreement,target
The people are seeing.,The person are seeing.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,319,p47,irregular_plural_subject_verb_agreement_2,target
The senator is visiting at most seven college campuses.,No senator is visiting at most seven college campuses.,semantics,quantifiers,superlative_quantifiers_2,319,p47,superlative_quantifiers_2,target
Beverly hasn't forgotten every doctor that a driver isn't escaping from that will confuse those teachers.,Beverly hasn't forgotten who every doctor that a driver isn't escaping from will confuse those teachers.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,319,p47,wh_questions_subject_gap_long_distance,target
Vincent hugs that good pedestrian.,Vincent hugs those good pedestrian.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,319,p47,determiner_noun_agreement_with_adj_2,target
Sandra was distracting herself.,Sandra was distracting itself.,morphology,anaphor_agreement,anaphor_gender_agreement,761,p47,anaphor_gender_agreement,target
Ruth had questioned a library that this horse aggravates that works with every offspring.,Ruth had questioned who a library that this horse aggravates works with every offspring.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,761,p47,wh_questions_subject_gap_long_distance,target
The child has most pictures.,The children has most pictures.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,761,p47,irregular_plural_subject_verb_agreement_2,target
This actor had climbed down at most nine steps.,No actor had climbed down at most nine steps.,semantics,quantifiers,superlative_quantifiers_2,761,p47,superlative_quantifiers_2,target
Elizabeth loves those important drivers.,Elizabeth loves that important drivers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,761,p47,determiner_noun_agreement_with_adj_2,target
The people appreciate Thomas.,The person appreciate Thomas.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,883,p47,irregular_plural_subject_verb_agreement_2,target
Christopher criticizes himself.,Christopher criticizes herself.,morphology,anaphor_agreement,anaphor_gender_agreement,883,p47,anaphor_gender_agreement,target
This actor might clean at least four rugs.,No actor might clean at least four rugs.,semantics,quantifiers,superlative_quantifiers_2,883,p47,superlative_quantifiers_2,target
Anne won't drive to this small museum.,Anne won't drive to these small museum.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,883,p47,determiner_noun_agreement_with_adj_2,target
Chad had researched many cafes that Florence admires that have resembled most drawings.,Chad had researched what many cafes that Florence admires have resembled most drawings.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,883,p47,wh_questions_subject_gap_long_distance,target
Dennis praises himself.,Dennis praises itself.,morphology,anaphor_agreement,anaphor_gender_agreement,280,p47,anaphor_gender_agreement,target
Each teenager is selling at least ten schools.,No teenager is selling at least ten schools.,semantics,quantifiers,superlative_quantifiers_2,280,p47,superlative_quantifiers_2,target
Galileo is looking like this important sketch.,Galileo is looking like these important sketch.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,280,p47,determiner_noun_agreement_with_adj_2,target
Those people notice that pie that Monet was admiring that did bother that guy.,Those people notice who that pie that Monet was admiring did bother that guy.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,280,p47,wh_questions_subject_gap_long_distance,target
The person isn't appreciating Homer.,The people isn't appreciating Homer.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,280,p47,irregular_plural_subject_verb_agreement_2,target
Teenagers escape from those yellow libraries.,Teenagers escape from that yellow libraries.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,899,p47,determiner_noun_agreement_with_adj_2,target
Gregory remembered some public park that Steven sold that was looking like the sketch.,Gregory remembered what some public park that Steven sold was looking like the sketch.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,899,p47,wh_questions_subject_gap_long_distance,target
The alumni forget the Lutherans.,The alumnus forget the Lutherans.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,899,p47,irregular_plural_subject_verb_agreement_2,target
This documentary disagrees with at least six teachers.,No documentary disagrees with at least six teachers.,semantics,quantifiers,superlative_quantifiers_2,899,p47,superlative_quantifiers_2,target
Sabrina remembers herself.,Sabrina remembers himself.,morphology,anaphor_agreement,anaphor_gender_agreement,899,p47,anaphor_gender_agreement,target
The people climb down a mountain.,The person climb down a mountain.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,938,p47,irregular_plural_subject_verb_agreement_2,target
Amanda hasn't respected herself.,Amanda hasn't respected himself.,morphology,anaphor_agreement,anaphor_gender_agreement,938,p47,anaphor_gender_agreement,target
A woman would appreciate at least five high schools.,No woman would appreciate at least five high schools.,semantics,quantifiers,superlative_quantifiers_2,938,p47,superlative_quantifiers_2,target
The Lutherans forget that girl that the patients embarrassed that was climbing up a hill.,The Lutherans forget what that girl that the patients embarrassed was climbing up a hill.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,938,p47,wh_questions_subject_gap_long_distance,target
Eva finds those broken forks.,Eva finds that broken forks.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,938,p47,determiner_noun_agreement_with_adj_2,target
Vincent saw himself.,Vincent saw herself.,morphology,anaphor_agreement,anaphor_gender_agreement,973,p47,anaphor_gender_agreement,target
The man remembers the Great Lakes.,The men remembers the Great Lakes.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,973,p47,irregular_plural_subject_verb_agreement_2,target
The senator remembers every offspring that Theresa did conceal that wouldn't disgust that association.,The senator remembers what every offspring that Theresa did conceal wouldn't disgust that association.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,973,p47,wh_questions_subject_gap_long_distance,target
All drivers should love these ill cashiers.,All drivers should love this ill cashiers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,973,p47,determiner_noun_agreement_with_adj_2,target
Every organization had taken at least five cars.,No organization had taken at least five cars.,semantics,quantifiers,superlative_quantifiers_2,973,p47,superlative_quantifiers_2,target
Irene had described herself.,Irene had described itself.,morphology,anaphor_agreement,anaphor_gender_agreement,636,p47,anaphor_gender_agreement,target
A teacher hid at least three forks.,No teacher hid at least three forks.,semantics,quantifiers,superlative_quantifiers_2,636,p47,superlative_quantifiers_2,target
Ruth will dislike these fast dancers.,Ruth will dislike this fast dancers.,morphology,determiner_noun_agreement,determiner_noun_agreement_with_adj_2,636,p47,determiner_noun_agreement_with_adj_2,target
Erin researches this synopsis that Jessica hasn't forgotten that shouldn't sound like this child.,Erin researches who this synopsis that Jessica hasn't forgotten shouldn't sound like this child.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,636,p47,wh_questions_subject_gap_long_distance,target
The men disagree.,The man disagree.,morphology,subject_verb_agreement,irregular_plural_subject_verb_agreement_2,636,p47,irregular_plural_subject_verb_agreement_2,target
Each museum will like at least three cars.,No museum will like at least three cars.,semantics,quantifiers,superlative_quantifiers_2,76,p47,superlative_quantifiers_2,target
Ronald fled from himself.,Ronald fled from herself.,morphology,anaphor_agreement,anaphor_gender_agreement,76,p47,anaphor_gender_agreement,target
This girl can forget that dancer that Samuel attacked that might distract those companies.,This girl can forget what that dancer that Samuel attacked might distract those companies.,syntax,filler_gap_dependency,wh_questions_subject_gap_long_distance,76,p47,wh_questions_subject_gap_long_distance,target
